Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Place,,Time Period,Start_Date,Data Value,,,,latitude,longitude,name,desc,color,source,precision,
336569,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,"Union Square - Lower East Side, New York City",Summer 2015,42156,20.75,,,,40.73065,-74.05915,"Union Square - Lower East Side, New York City","East St, Lower, Jersey City, Hudson, NJ, US",,MapQuest,street,
336570,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,"Union Square - Lower East Side, New York City",Winter 2014-15,41974,29.06,,,,40.73065,-74.05915,"Union Square - Lower East Side, New York City","East St, Lower, Jersey City, Hudson, NJ, US",,MapQuest,street,
336571,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,"Lower Manhattan, New York City",Annual Average 2015,42005,26.61,,,,40.80733,-73.99455,"Lower Manhattan, New York City","Manhattan Pl, Lower, Cliffside Park, Bergen, NJ, US",,MapQuest,street,
336572,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,"Lower Manhattan, New York City",Summer 2015,42156,22.93,,,,40.80733,-73.99455,"Lower Manhattan, New York City","Manhattan Pl, Lower, Cliffside Park, Bergen, NJ, US",,MapQuest,street,
336573,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,"Lower Manhattan, New York City",Winter 2014-15,41974,30.29,,,,40.80733,-73.99455,"Lower Manhattan, New York City","Manhattan Pl, Lower, Cliffside Park, Bergen, NJ, US",,MapQuest,street,
336574,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,"Long Island City - Astoria, New York City",Annual Average 2015,42005,21.39,,,,40.77064,-73.92575,"Long Island City - Astoria, New York City","Long Island City, Queens, NY, US",,MapQuest,neighborhood,
336575,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,"Long Island City - Astoria, New York City",Summer 2015,42156,16.67,,,,40.77064,-73.92575,"Long Island City - Astoria, New York City","Long Island City, Queens, NY, US",,MapQuest,neighborhood,
336576,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,"Long Island City - Astoria, New York City",Winter 2014-15,41974,26.22,,,,40.77064,-73.92575,"Long Island City - Astoria, New York City","Long Island City, Queens, NY, US",,MapQuest,neighborhood,
336580,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,"Flushing - Clearview, New York City",Annual Average 2015,42005,19.09,,,,40.71838,-73.90827,"Flushing - Clearview, New York City","Flushing Ave, New York, Queens, NY, US",,MapQuest,street,
336581,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,"Flushing - Clearview, New York City",Summer 2015,42156,14.46,,,,40.71838,-73.90827,"Flushing - Clearview, New York City","Flushing Ave, New York, Queens, NY, US",,MapQuest,street,
336582,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,"Flushing - Clearview, New York City",Winter 2014-15,41974,24.01,,,,40.71838,-73.90827,"Flushing - Clearview, New York City","Flushing Ave, New York, Queens, NY, US",,MapQuest,street,
336583,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,"Bayside - Little Neck, New York City",Annual Average 2015,42005,17.3,,,,40.77795,-73.76882,"Bayside - Little Neck, New York City","Little Neck Blvd, Bayside, Queens, NY, US",,MapQuest,street,
336584,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,"Bayside - Little Neck, New York City",Summer 2015,42156,12.65,,,,40.77795,-73.76882,"Bayside - Little Neck, New York City","Little Neck Blvd, Bayside, Queens, NY, US",,MapQuest,street,
336585,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,"Bayside - Little Neck, New York City",Winter 2014-15,41974,22.34,,,,40.77795,-73.76882,"Bayside - Little Neck, New York City","Little Neck Blvd, Bayside, Queens, NY, US",,MapQuest,street,
336586,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,"Ridgewood - Forest Hills, New York City",Annual Average 2015,42005,19.25,,,,40.71085,-73.897766,"Ridgewood - Forest Hills, New York City","2305 Ridgewood Dr, Oklahoma City, OK, US",,MapQuest,address,
336587,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,"Ridgewood - Forest Hills, New York City",Summer 2015,42156,14.32,,,,40.71085,-73.897766,"Ridgewood - Forest Hills, New York City","2305 Ridgewood Dr, Oklahoma City, OK, US",,MapQuest,address,
336588,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,"Ridgewood - Forest Hills, New York City",Winter 2014-15,41974,24.7,,,,40.71085,-73.897766,"Ridgewood - Forest Hills, New York City","2305 Ridgewood Dr, Oklahoma City, OK, US",,MapQuest,address,
336589,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,"Fresh Meadows, New York City",Annual Average 2015,42005,18.78,,,,40.74162,-73.78299,"Fresh Meadows, New York City","Fresh Meadows, Queens, NY, US",,MapQuest,city/town,
336590,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,"Fresh Meadows, New York City",Summer 2015,42156,13.97,,,,40.74162,-73.78299,"Fresh Meadows, New York City","Fresh Meadows, Queens, NY, US",,MapQuest,city/town,
336591,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,"Fresh Meadows, New York City",Winter 2014-15,41974,23.98,,,,40.74162,-73.78299,"Fresh Meadows, New York City","Fresh Meadows, Queens, NY, US",,MapQuest,city/town,
336592,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,"Southwest Queens, New York City",Annual Average 2015,42005,18.68,,,,40.69674,-73.79933,"Southwest Queens, New York City","South Rd, New York, Queens, NY, US",,MapQuest,street,
336593,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,"Southwest Queens, New York City",Summer 2015,42156,13.42,,,,40.69674,-73.79933,"Southwest Queens, New York City","South Rd, New York, Queens, NY, US",,MapQuest,street,
336594,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,"Southwest Queens, New York City",Winter 2014-15,41974,24.5,,,,40.69674,-73.79933,"Southwest Queens, New York City","South Rd, New York, Queens, NY, US",,MapQuest,street,
336595,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,408,Jamaica,"Jamaica, New York City",Annual Average 2015,42005,18.42,,,,40.70044,-73.78907,"Jamaica, New York City","Jamaica, Queens, NY, US",,MapQuest,neighborhood,
336596,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,408,Jamaica,"Jamaica, New York City",Summer 2015,42156,13.33,,,,40.70044,-73.78907,"Jamaica, New York City","Jamaica, Queens, NY, US",,MapQuest,neighborhood,
336597,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,408,Jamaica,"Jamaica, New York City",Winter 2014-15,41974,23.94,,,,40.70044,-73.78907,"Jamaica, New York City","Jamaica, Queens, NY, US",,MapQuest,neighborhood,
336598,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,409,Southeast Queens,"Southeast Queens, New York City",Annual Average 2015,42005,17.16,,,,40.69674,-73.79933,"Southeast Queens, New York City","South Rd, New York, Queens, NY, US",,MapQuest,street,
336599,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,409,Southeast Queens,"Southeast Queens, New York City",Summer 2015,42156,12.04,,,,40.69674,-73.79933,"Southeast Queens, New York City","South Rd, New York, Queens, NY, US",,MapQuest,street,
336600,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,409,Southeast Queens,"Southeast Queens, New York City",Winter 2014-15,41974,22.67,,,,40.69674,-73.79933,"Southeast Queens, New York City","South Rd, New York, Queens, NY, US",,MapQuest,street,
336601,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,"Rockaways, New York City",Annual Average 2015,42005,13.55,,,,40.64763,-73.90512,"Rockaways, New York City","Rockaway Pkwy, New York, Kings, NY, US",,MapQuest,street,
336602,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,"Rockaways, New York City",Summer 2015,42156,6.99,,,,40.64763,-73.90512,"Rockaways, New York City","Rockaway Pkwy, New York, Kings, NY, US",,MapQuest,street,
336603,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,"Rockaways, New York City",Winter 2014-15,41974,20.67,,,,40.64763,-73.90512,"Rockaways, New York City","Rockaway Pkwy, New York, Kings, NY, US",,MapQuest,street,
336604,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,501,Port Richmond,"Port Richmond, New York City",Annual Average 2015,42005,17.36,,,,40.63365,-74.12874,"Port Richmond, New York City","New York, Richmond, NY, US",,MapQuest,neighborhood,
336605,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,501,Port Richmond,"Port Richmond, New York City",Summer 2015,42156,13.13,,,,40.63365,-74.12874,"Port Richmond, New York City","New York, Richmond, NY, US",,MapQuest,neighborhood,
336606,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,501,Port Richmond,"Port Richmond, New York City",Winter 2014-15,41974,22.69,,,,40.63365,-74.12874,"Port Richmond, New York City","New York, Richmond, NY, US",,MapQuest,neighborhood,
336607,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,"Stapleton - St. George, New York City",Annual Average 2015,42005,15.28,,,,40.62659,-74.07637,"Stapleton - St. George, New York City","New York, Richmond, NY, US",,MapQuest,neighborhood,
336608,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,"Stapleton - St. George, New York City",Summer 2015,42156,10.43,,,,40.62659,-74.07637,"Stapleton - St. George, New York City","New York, Richmond, NY, US",,MapQuest,neighborhood,
336609,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,"Stapleton - St. George, New York City",Winter 2014-15,41974,21.27,,,,40.62659,-74.07637,"Stapleton - St. George, New York City","New York, Richmond, NY, US",,MapQuest,neighborhood,
336610,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,"Willowbrook, New York City",Annual Average 2015,42005,14.21,,,,40.60318,-74.13892,"Willowbrook, New York City","New York, Richmond, NY, US",,MapQuest,neighborhood,
336611,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,"Willowbrook, New York City",Summer 2015,42156,9.64,,,,40.60318,-74.13892,"Willowbrook, New York City","New York, Richmond, NY, US",,MapQuest,neighborhood,
336612,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,"Willowbrook, New York City",Winter 2014-15,41974,19.93,,,,40.60318,-74.13892,"Willowbrook, New York City","New York, Richmond, NY, US",,MapQuest,neighborhood,
336613,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,"South Beach - Tottenville, New York City",Annual Average 2015,42005,11.91,,,,40.51128,-74.25057,"South Beach - Tottenville, New York City","New York, Richmond, NY, US",,MapQuest,neighborhood,
336614,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,"South Beach - Tottenville, New York City",Summer 2015,42156,6.69,,,,40.51128,-74.25057,"South Beach - Tottenville, New York City","New York, Richmond, NY, US",,MapQuest,neighborhood,
336615,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,"South Beach - Tottenville, New York City",Winter 2014-15,41974,18.29,,,,40.51128,-74.25057,"South Beach - Tottenville, New York City","New York, Richmond, NY, US",,MapQuest,neighborhood,
336616,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,"Kingsbridge - Riverdale, New York City",Annual Average 2015,42005,17.82,,,,40.88224,-73.90872,"Kingsbridge - Riverdale, New York City","Riverdale Ave, New York, Bronx, NY, US",,MapQuest,street,
336617,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,"Kingsbridge - Riverdale, New York City",Summer 2015,42156,14.28,,,,40.88224,-73.90872,"Kingsbridge - Riverdale, New York City","Riverdale Ave, New York, Bronx, NY, US",,MapQuest,street,
336618,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,"Kingsbridge - Riverdale, New York City",Winter 2014-15,41974,21.19,,,,40.88224,-73.90872,"Kingsbridge - Riverdale, New York City","Riverdale Ave, New York, Bronx, NY, US",,MapQuest,street,
336619,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,"Northeast Bronx, New York City",Annual Average 2015,42005,19.52,,,,40.86791,-73.84522,"Northeast Bronx, New York City","2914 Morgan Ave, New York, Bronx, NY, US",,MapQuest,address,
336620,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,"Northeast Bronx, New York City",Summer 2015,42156,15.79,,,,40.86791,-73.84522,"Northeast Bronx, New York City","2914 Morgan Ave, New York, Bronx, NY, US",,MapQuest,address,
336621,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,"Northeast Bronx, New York City",Winter 2014-15,41974,23.37,,,,40.86791,-73.84522,"Northeast Bronx, New York City","2914 Morgan Ave, New York, Bronx, NY, US",,MapQuest,address,
336622,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,"Fordham - Bronx Pk, New York City",Annual Average 2015,42005,19.76,,,,40.85894,-73.89885,"Fordham - Bronx Pk, New York City","New York, Bronx, NY, US",,MapQuest,neighborhood,
336623,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,"Fordham - Bronx Pk, New York City",Summer 2015,42156,16.04,,,,40.85894,-73.89885,"Fordham - Bronx Pk, New York City","New York, Bronx, NY, US",,MapQuest,neighborhood,
336624,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,"Fordham - Bronx Pk, New York City",Winter 2014-15,41974,23.33,,,,40.85894,-73.89885,"Fordham - Bronx Pk, New York City","New York, Bronx, NY, US",,MapQuest,neighborhood,
336625,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,"Pelham - Throgs Neck, New York City",Annual Average 2015,42005,19.36,,,,40.82261,-73.82049,"Pelham - Throgs Neck, New York City","New York, Bronx, NY, US",,MapQuest,neighborhood,
336626,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,"Pelham - Throgs Neck, New York City",Summer 2015,42156,15.12,,,,40.82261,-73.82049,"Pelham - Throgs Neck, New York City","New York, Bronx, NY, US",,MapQuest,neighborhood,
336627,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,"Pelham - Throgs Neck, New York City",Winter 2014-15,41974,23.7,,,,40.82261,-73.82049,"Pelham - Throgs Neck, New York City","New York, Bronx, NY, US",,MapQuest,neighborhood,
336628,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,"Greenpoint, New York City",Annual Average 2015,42005,21.69,,,,40.7304,-73.95204,"Greenpoint, New York City","New York, Kings, NY, US",,MapQuest,neighborhood,
336629,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,"Greenpoint, New York City",Summer 2015,42156,17.04,,,,40.7304,-73.95204,"Greenpoint, New York City","New York, Kings, NY, US",,MapQuest,neighborhood,
336630,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,"Greenpoint, New York City",Winter 2014-15,41974,26.82,,,,40.7304,-73.95204,"Greenpoint, New York City","New York, Kings, NY, US",,MapQuest,neighborhood,
336631,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,"Downtown - Heights - Slope, New York City",Annual Average 2015,42005,21.87,,,,40.66878,-73.95576,"Downtown - Heights - Slope, New York City","New York, Kings, NY, US",,MapQuest,neighborhood,
336632,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,"Downtown - Heights - Slope, New York City",Summer 2015,42156,17.42,,,,40.66878,-73.95576,"Downtown - Heights - Slope, New York City","New York, Kings, NY, US",,MapQuest,neighborhood,
336633,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,"Downtown - Heights - Slope, New York City",Winter 2014-15,41974,27.03,,,,40.66878,-73.95576,"Downtown - Heights - Slope, New York City","New York, Kings, NY, US",,MapQuest,neighborhood,
336634,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,"Bedford Stuyvesant - Crown Heights, New York City",Annual Average 2015,42005,20.83,,,,40.69005,-73.95714,"Bedford Stuyvesant - Crown Heights, New York City","277 Franklin Ave, New York, Kings, NY, US",,MapQuest,address,
336635,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,"Bedford Stuyvesant - Crown Heights, New York City",Summer 2015,42156,15.97,,,,40.69005,-73.95714,"Bedford Stuyvesant - Crown Heights, New York City","277 Franklin Ave, New York, Kings, NY, US",,MapQuest,address,
336636,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,"Bedford Stuyvesant - Crown Heights, New York City",Winter 2014-15,41974,26.39,,,,40.69005,-73.95714,"Bedford Stuyvesant - Crown Heights, New York City","277 Franklin Ave, New York, Kings, NY, US",,MapQuest,address,
336637,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,204,East New York,"East New York, New York City",Annual Average 2015,42005,19.09,,,,40.66643,-73.88269,"East New York, New York City","New York, Kings, NY, US",,MapQuest,neighborhood,
336638,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,204,East New York,"East New York, New York City",Summer 2015,42156,13.88,,,,40.66643,-73.88269,"East New York, New York City","New York, Kings, NY, US",,MapQuest,neighborhood,
336639,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,204,East New York,"East New York, New York City",Winter 2014-15,41974,24.99,,,,40.66643,-73.88269,"East New York, New York City","New York, Kings, NY, US",,MapQuest,neighborhood,
336640,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,"Sunset Park, New York City",Annual Average 2015,42005,19.71,,,,40.64558,-74.00982,"Sunset Park, New York City","New York, Kings, NY, US",,MapQuest,neighborhood,
336641,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,"Sunset Park, New York City",Summer 2015,42156,14.98,,,,40.64558,-74.00982,"Sunset Park, New York City","New York, Kings, NY, US",,MapQuest,neighborhood,
336642,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,"Sunset Park, New York City",Winter 2014-15,41974,25.37,,,,40.64558,-74.00982,"Sunset Park, New York City","New York, Kings, NY, US",,MapQuest,neighborhood,
336643,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,"Borough Park, New York City",Annual Average 2015,42005,19.74,,,,40.63382,-73.99693,"Borough Park, New York City","New York, Kings, NY, US",,MapQuest,neighborhood,
336644,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,"Borough Park, New York City",Summer 2015,42156,14.55,,,,40.63382,-73.99693,"Borough Park, New York City","New York, Kings, NY, US",,MapQuest,neighborhood,
336645,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,"Borough Park, New York City",Winter 2014-15,41974,25.8,,,,40.63382,-73.99693,"Borough Park, New York City","New York, Kings, NY, US",,MapQuest,neighborhood,
336734,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,105,Midtown  ,"Midtown  , New York City",Summer 2015,42156,29.69,,,,40.76458,-73.98184,"Midtown  , New York City","210 W 55th St, New York, New York, NY, US",,MapQuest,address,
336646,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,"East Flatbush - Flatbush, New York City",Annual Average 2015,42005,19.72,,,,40.6339,-73.94878,"East Flatbush - Flatbush, New York City","Flatbush Ave, New York, Kings, NY, US",,MapQuest,street,
336647,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,"East Flatbush - Flatbush, New York City",Summer 2015,42156,14.54,,,,40.6339,-73.94878,"East Flatbush - Flatbush, New York City","Flatbush Ave, New York, Kings, NY, US",,MapQuest,street,
336648,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,"East Flatbush - Flatbush, New York City",Winter 2014-15,41974,25.7,,,,40.6339,-73.94878,"East Flatbush - Flatbush, New York City","Flatbush Ave, New York, Kings, NY, US",,MapQuest,street,
336649,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,"Canarsie - Flatlands, New York City",Annual Average 2015,42005,16.52,,,,40.64051,-73.90555,"Canarsie - Flatlands, New York City","Flatlands Ave, New York, Kings, NY, US",,MapQuest,street,
336650,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,"Canarsie - Flatlands, New York City",Summer 2015,42156,10.77,,,,40.64051,-73.90555,"Canarsie - Flatlands, New York City","Flatlands Ave, New York, Kings, NY, US",,MapQuest,street,
336651,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,"Canarsie - Flatlands, New York City",Winter 2014-15,41974,23.07,,,,40.64051,-73.90555,"Canarsie - Flatlands, New York City","Flatlands Ave, New York, Kings, NY, US",,MapQuest,street,
336652,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,"Bensonhurst - Bay Ridge, New York City",Annual Average 2015,42005,18.62,,,,40.61565,-73.99053,"Bensonhurst - Bay Ridge, New York City","69th St, New York, Kings, NY, US",,MapQuest,street,
336653,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,"Bensonhurst - Bay Ridge, New York City",Summer 2015,42156,13.33,,,,40.61565,-73.99053,"Bensonhurst - Bay Ridge, New York City","69th St, New York, Kings, NY, US",,MapQuest,street,
336654,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,"Bensonhurst - Bay Ridge, New York City",Winter 2014-15,41974,24.9,,,,40.61565,-73.99053,"Bensonhurst - Bay Ridge, New York City","69th St, New York, Kings, NY, US",,MapQuest,street,
336655,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,"Coney Island - Sheepshead Bay, New York City",Annual Average 2015,42005,17.08,,,,40.60079,-73.96138,"Coney Island - Sheepshead Bay, New York City","Coney Island Ave, New York, Kings, NY, US",,MapQuest,street,
336656,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,"Coney Island - Sheepshead Bay, New York City",Summer 2015,42156,11.07,,,,40.60079,-73.96138,"Coney Island - Sheepshead Bay, New York City","Coney Island Ave, New York, Kings, NY, US",,MapQuest,street,
336657,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,"Coney Island - Sheepshead Bay, New York City",Winter 2014-15,41974,23.96,,,,40.60079,-73.96138,"Coney Island - Sheepshead Bay, New York City","Coney Island Ave, New York, Kings, NY, US",,MapQuest,street,
336658,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,211,Williamsburg - Bushwick,"Williamsburg - Bushwick, New York City",Annual Average 2015,42005,21.27,,,,40.71334,-73.94137,"Williamsburg - Bushwick, New York City","Bushwick Ave, New York, Kings, NY, US",,MapQuest,street,
336659,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,211,Williamsburg - Bushwick,"Williamsburg - Bushwick, New York City",Summer 2015,42156,16.54,,,,40.71334,-73.94137,"Williamsburg - Bushwick, New York City","Bushwick Ave, New York, Kings, NY, US",,MapQuest,street,
336660,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,211,Williamsburg - Bushwick,"Williamsburg - Bushwick, New York City",Winter 2014-15,41974,26.59,,,,40.71334,-73.94137,"Williamsburg - Bushwick, New York City","Bushwick Ave, New York, Kings, NY, US",,MapQuest,street,
336661,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,"Washington Heights, New York City",Annual Average 2015,42005,21.14,,,,40.84983,-73.93603,"Washington Heights, New York City","New York, New York, NY, US",,MapQuest,neighborhood,
336662,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,"Washington Heights, New York City",Summer 2015,42156,17.27,,,,40.84983,-73.93603,"Washington Heights, New York City","New York, New York, NY, US",,MapQuest,neighborhood,
336663,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,"Washington Heights, New York City",Winter 2014-15,41974,24.58,,,,40.84983,-73.93603,"Washington Heights, New York City","New York, New York, NY, US",,MapQuest,neighborhood,
336664,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,"Central Harlem - Morningside Heights, New York City",Annual Average 2015,42005,23.15,,,,40.80618,-73.95549,"Central Harlem - Morningside Heights, New York City","318 W 118th St, New York, New York, NY, US",,MapQuest,address,
336665,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,"Central Harlem - Morningside Heights, New York City",Summer 2015,42156,19.02,,,,40.80618,-73.95549,"Central Harlem - Morningside Heights, New York City","318 W 118th St, New York, New York, NY, US",,MapQuest,address,
336666,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,"Central Harlem - Morningside Heights, New York City",Winter 2014-15,41974,26.74,,,,40.80618,-73.95549,"Central Harlem - Morningside Heights, New York City","318 W 118th St, New York, New York, NY, US",,MapQuest,address,
336667,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,"East Harlem, New York City",Annual Average 2015,42005,22.99,,,,40.79828,-73.94081,"East Harlem, New York City","New York, New York, NY, US",,MapQuest,neighborhood,
336668,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,"East Harlem, New York City",Summer 2015,42156,18.63,,,,40.79828,-73.94081,"East Harlem, New York City","New York, New York, NY, US",,MapQuest,neighborhood,
336669,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,"East Harlem, New York City",Winter 2014-15,41974,26.96,,,,40.79828,-73.94081,"East Harlem, New York City","New York, New York, NY, US",,MapQuest,neighborhood,
336670,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,"Upper West Side, New York City",Annual Average 2015,42005,23.86,,,,40.79251,-73.9732,"Upper West Side, New York City","New York, New York, NY, US",,MapQuest,neighborhood,
336671,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,"Upper West Side, New York City",Summer 2015,42156,19.79,,,,40.79251,-73.9732,"Upper West Side, New York City","New York, New York, NY, US",,MapQuest,neighborhood,
336672,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,"Upper West Side, New York City",Winter 2014-15,41974,27.42,,,,40.79251,-73.9732,"Upper West Side, New York City","New York, New York, NY, US",,MapQuest,neighborhood,
